Id,Prediction
149901,3.5
91229,3.5
215219,3.5
167722,3.5
102726,3.5
152583,3.5
144877,3.5
30654,3.5
136469,3.5
88131,3.5
179140,3.5
18859,3.5
90686,3.5
287678,3.5
265159,3.5
135557,3.5
171858,3.5
275287,3.5
29220,3.5
170016,3.5
153419,3.5
249979,3.5
163614,3.5
281207,3.5
243808,3.5
19926,3.5
166090,3.5
165807,3.5
46455,3.5
184559,3.5
21045,3.5
224449,3.5
92960,3.5
56774,3.5
88385,3.5
6252,3.5
100384,3.5
249185,3.5
239244,3.5
122934,3.5
156764,3.5
255673,3.5
11912,3.5
102070,3.5
217064,3.5
282993,3.5
115942,3.5
147861,3.5
199280,3.5
210012,3.5
105126,3.5
209074,3.5
294560,3.5
197029,3.5
270846,3.5
44101,3.5
146253,3.5
240084,3.5
7564,3.5
125759,3.5
33898,3.5
129717,3.5
212830,3.5
239754,3.5
39103,3.5
91374,3.5
244564,3.5
99415,3.5
152112,3.5
55064,3.5
209839,3.5
44647,3.5
299351,3.5
18475,3.5
90914,3.5
56412,3.5
242366,3.5
197770,3.5
294469,3.5
274745,3.5
177091,3.5
12154,3.5
224880,3.5
162101,3.5
126812,3.5
86036,3.5
108714,3.5
231451,3.5
5616,3.5
71025,3.5
117113,3.5
117182,3.5
154228,3.5
298967,3.5
288855,3.5
193538,3.5
280531,3.5
657,3.5
131627,3.5
44601,3.5
274912,3.5
51769,3.5
68073,3.5
176823,3.5
93789,3.5
145857,3.5
256072,3.5
95976,3.5
9176,3.5
180743,3.5
161984,3.5
219460,3.5
56637,3.5
233701,3.5
70079,3.5
93941,3.5
216257,3.5
245391,3.5
236769,3.5
256123,3.5
131204,3.5
302007,3.5
296959,3.5
85349,3.5
262837,3.5
291557,3.5
58358,3.5
39450,3.5
23598,3.5
107241,3.5
34409,3.5
4204,3.5
158399,3.5
15715,3.5
275872,3.5
34627,3.5
190137,3.5
26831,3.5
220784,3.5
271332,3.5
30032,3.5
288007,3.5
142214,3.5
47972,3.5
101047,3.5
232424,3.5
203955,3.5
199833,3.5
73633,3.5
279145,3.5
145864,3.5
118119,3.5
157790,3.5
14036,3.5
287500,3.5
78258,3.5
115806,3.5
283643,3.5
170736,3.5
280578,3.5
22244,3.5
111053,3.5
221895,3.5
75427,3.5
121371,3.5
37968,3.5
2361,3.5
207267,3.5
139980,3.5
60288,3.5
164625,3.5
188115,3.5
277410,3.5
186918,3.5
296706,3.5
135432,3.5
167130,3.5
185901,3.5
301112,3.5
73183,3.5
267018,3.5
289274,3.5
236061,3.5
214194,3.5
120005,3.5
3841,3.5
76769,3.5
74404,3.5
265608,3.5
58914,3.5
272862,3.5
295609,3.5
85467,3.5
276540,3.5
236335,3.5
7769,3.5
138390,3.5
11234,3.5
110554,3.5
262448,3.5
117474,3.5
268493,3.5
201710,3.5
55379,3.5
69819,3.5
243084,3.5
138417,3.5
117121,3.5
64342,3.5
229566,3.5
87125,3.5
265379,3.5
262234,3.5
139265,3.5
89594,3.5
208285,3.5
139026,3.5
107901,3.5
26533,3.5
183766,3.5
261163,3.5
254380,3.5
4491,3.5
127079,3.5
48772,3.5
100264,3.5
106434,3.5
170309,3.5
11497,3.5
21589,3.5
194342,3.5
23394,3.5
64062,3.5
2356,3.5
60592,3.5
114450,3.5
146915,3.5
102613,3.5
242001,3.5
121148,3.5
90246,3.5
140496,3.5
256225,3.5
259014,3.5
19410,3.5
233541,3.5
239257,3.5
77544,3.5
59643,3.5
4655,3.5
260945,3.5
120130,3.5
194869,3.5
137142,3.5
229083,3.5
185677,3.5
228721,3.5
187334,3.5
128855,3.5
301739,3.5
236968,3.5
298389,3.5
204579,3.5
285958,3.5
207012,3.5
64213,3.5
204485,3.5
220781,3.5
222314,3.5
193123,3.5
260900,3.5
228691,3.5
38949,3.5
91649,3.5
271594,3.5
236752,3.5
44724,3.5
50647,3.5
270991,3.5
86961,3.5
222862,3.5
108210,3.5
53014,3.5
48620,3.5
252610,3.5
44099,3.5
152451,3.5
55515,3.5
75704,3.5
125206,3.5
296562,3.5
254200,3.5
247664,3.5
199433,3.5
159041,3.5
301488,3.5
123949,3.5
55642,3.5
65791,3.5
295631,3.5
125011,3.5
36475,3.5
115719,3.5
137509,3.5
236070,3.5
146362,3.5
254825,3.5
136572,3.5
276684,3.5
209248,3.5
226321,3.5
36895,3.5
89329,3.5
92603,3.5
50849,3.5
256654,3.5
105489,3.5
46941,3.5
227134,3.5
243030,3.5
124671,3.5
168024,3.5
113767,3.5
221535,3.5
203983,3.5
3152,3.5
266465,3.5
229948,3.5
142887,3.5
146193,3.5
18753,3.5
255462,3.5
119241,3.5
17769,3.5
56946,3.5
57758,3.5
162610,3.5
231672,3.5
302179,3.5
165575,3.5
191347,3.5
90363,3.5
10674,3.5
36681,3.5
159593,3.5
150464,3.5
231280,3.5
241215,3.5
138184,3.5
17964,3.5
234822,3.5
69927,3.5
143034,3.5
199702,3.5
105948,3.5
216514,3.5
252634,3.5
281826,3.5
36577,3.5
286398,3.5
97622,3.5
235242,3.5
269478,3.5
199065,3.5
268415,3.5
32912,3.5
164217,3.5
253301,3.5
166133,3.5
256393,3.5
218743,3.5
283668,3.5
19696,3.5
100362,3.5
40797,3.5
77619,3.5
184962,3.5
206056,3.5
106196,3.5
193752,3.5
193619,3.5
206882,3.5
164592,3.5
251225,3.5
176024,3.5
206799,3.5
30446,3.5
106019,3.5
293729,3.5
129055,3.5
207782,3.5
203111,3.5
17967,3.5
295147,3.5
119109,3.5
53774,3.5
70944,3.5
145445,3.5
202320,3.5
255153,3.5
101183,3.5
292884,3.5
151578,3.5
108612,3.5
189106,3.5
89875,3.5
159317,3.5
37751,3.5
293394,3.5
80615,3.5
166943,3.5
26930,3.5
175553,3.5
112785,3.5
13752,3.5
198012,3.5
212468,3.5
56941,3.5
291829,3.5
108879,3.5
125624,3.5
94657,3.5
166723,3.5
107627,3.5
210469,3.5
16608,3.5
62289,3.5
74663,3.5
262925,3.5
56913,3.5
125811,3.5
230848,3.5
262518,3.5
199203,3.5
174526,3.5
61289,3.5
282459,3.5
181847,3.5
247027,3.5
276050,3.5
53677,3.5
34289,3.5
189897,3.5
129756,3.5
242792,3.5
183588,3.5
166912,3.5
161934,3.5
4456,3.5
125541,3.5
188413,3.5
165812,3.5
191770,3.5
54977,3.5
105736,3.5
59803,3.5
21216,3.5
99188,3.5
129064,3.5
301730,3.5
252114,3.5
202104,3.5
7250,3.5
169404,3.5
203323,3.5
120459,3.5
112090,3.5
173111,3.5
6257,3.5
63060,3.5
298610,3.5
40463,3.5
159778,3.5
38282,3.5
259592,3.5
2761,3.5
203378,3.5
271553,3.5
265752,3.5
60295,3.5
74129,3.5
65047,3.5
205802,3.5
76634,3.5
291228,3.5
90213,3.5
110873,3.5
72701,3.5
51186,3.5
112804,3.5
6348,3.5
112968,3.5
177629,3.5
201898,3.5
217616,3.5
99256,3.5
58448,3.5
298560,3.5
158019,3.5
279645,3.5
280423,3.5
93025,3.5
282980,3.5
10744,3.5
81670,3.5
24861,3.5
69992,3.5
156171,3.5
33882,3.5
94939,3.5
217056,3.5
30495,3.5
161659,3.5
240756,3.5
299939,3.5
197206,3.5
164946,3.5
56387,3.5
25745,3.5
25597,3.5
3967,3.5
109583,3.5
190203,3.5
291649,3.5
39139,3.5
165662,3.5
181229,3.5
112635,3.5
270218,3.5
195648,3.5
252835,3.5
151966,3.5
272950,3.5
293919,3.5
3886,3.5
112511,3.5
262111,3.5
87771,3.5
209984,3.5
131026,3.5
239988,3.5
229564,3.5
219048,3.5
97808,3.5
299163,3.5
187520,3.5
92333,3.5
177683,3.5
46820,3.5
92151,3.5
130854,3.5
258307,3.5
186967,3.5
232989,3.5
302138,3.5
170621,3.5
243168,3.5
111111,3.5
145293,3.5
76478,3.5
35813,3.5
263901,3.5
83824,3.5
1728,3.5
159005,3.5
58153,3.5
53090,3.5
61739,3.5
126011,3.5
39170,3.5
160429,3.5
3766,3.5
9778,3.5
204921,3.5
238473,3.5
136450,3.5
250888,3.5
155764,3.5
228905,3.5
55896,3.5
169113,3.5
163938,3.5
10440,3.5
235277,3.5
47110,3.5
110137,3.5
104803,3.5
191921,3.5
235312,3.5
14484,3.5
166343,3.5
48538,3.5
252128,3.5
272993,3.5
88692,3.5
31342,3.5
10376,3.5
256906,3.5
110650,3.5
130792,3.5
5456,3.5
99342,3.5
64869,3.5
57939,3.5
38794,3.5
146571,3.5
90361,3.5
226597,3.5
147447,3.5
196494,3.5
259651,3.5
283074,3.5
131225,3.5
243961,3.5
110673,3.5
50129,3.5
162084,3.5
281954,3.5
133117,3.5
181198,3.5
262710,3.5
39407,3.5
47963,3.5
166132,3.5
241595,3.5
76484,3.5
121736,3.5
18592,3.5
218288,3.5
129933,3.5
168590,3.5
241738,3.5
161473,3.5
278572,3.5
56729,3.5
126940,3.5
5628,3.5
235227,3.5
134085,3.5
207995,3.5
294129,3.5
145650,3.5
53656,3.5
268386,3.5
47839,3.5
250256,3.5
68382,3.5
286304,3.5
117691,3.5
162056,3.5
288681,3.5
301225,3.5
104396,3.5
149776,3.5
1806,3.5
193556,3.5
43082,3.5
129007,3.5
298955,3.5
68449,3.5
195456,3.5
60422,3.5
91426,3.5
125285,3.5
90121,3.5
82105,3.5
48469,3.5
113639,3.5
87898,3.5
266038,3.5
157054,3.5
40129,3.5
18080,3.5
227580,3.5
112867,3.5
77714,3.5
94851,3.5
121703,3.5
133139,3.5
277690,3.5
199927,3.5
147770,3.5
76042,3.5
294845,3.5
244471,3.5
271306,3.5
167570,3.5
33288,3.5
124190,3.5
112615,3.5
9986,3.5
80276,3.5
82022,3.5
4669,3.5
138593,3.5
100296,3.5
175388,3.5
269769,3.5
131937,3.5
231493,3.5
169569,3.5
61317,3.5
98284,3.5
238399,3.5
122696,3.5
30296,3.5
137940,3.5
248231,3.5
242600,3.5
17772,3.5
259865,3.5
27832,3.5
176815,3.5
127135,3.5
185145,3.5
56321,3.5
33061,3.5
19851,3.5
250961,3.5
97228,3.5
153636,3.5
124396,3.5
284647,3.5
116150,3.5
201249,3.5
50969,3.5
280192,3.5
71148,3.5
272022,3.5
165996,3.5
12822,3.5
116361,3.5
96887,3.5
147358,3.5
272719,3.5
31491,3.5
181250,3.5
41447,3.5
4831,3.5
266363,3.5
160996,3.5
37175,3.5
103283,3.5
190236,3.5
295538,3.5
156506,3.5
231945,3.5
287978,3.5
28324,3.5
22827,3.5
56998,3.5
30964,3.5
142763,3.5
104364,3.5
287408,3.5
164437,3.5
187405,3.5
92799,3.5
150325,3.5
149372,3.5
112530,3.5
49147,3.5
172017,3.5
279785,3.5
245235,3.5
82464,3.5
90441,3.5
249366,3.5
15233,3.5
80167,3.5
296387,3.5
72365,3.5
147342,3.5
274742,3.5
57683,3.5
65782,3.5
137062,3.5
38514,3.5
191468,3.5
97534,3.5
254027,3.5
222876,3.5
195180,3.5
109541,3.5
240910,3.5
137163,3.5
253338,3.5
1252,3.5
43974,3.5
57984,3.5
239535,3.5
132559,3.5
215159,3.5
31096,3.5
284414,3.5
230876,3.5
89454,3.5
202456,3.5
103368,3.5
259923,3.5
24187,3.5
88978,3.5
232592,3.5
56717,3.5
186345,3.5
244581,3.5
212738,3.5
101767,3.5
211104,3.5
163643,3.5
16662,3.5
278880,3.5
70307,3.5
145330,3.5
10877,3.5
280362,3.5
78515,3.5
104805,3.5
236392,3.5
54336,3.5
96621,3.5
28962,3.5
270599,3.5
169254,3.5
71130,3.5
241848,3.5
68757,3.5
188515,3.5
221965,3.5
142061,3.5
33387,3.5
290066,3.5
29317,3.5
87674,3.5
68894,3.5
70087,3.5
32344,3.5
237649,3.5
26636,3.5
129949,3.5
71058,3.5
204527,3.5
89417,3.5
256794,3.5
102952,3.5
288723,3.5
108300,3.5
87241,3.5
212938,3.5
197304,3.5
44081,3.5
154783,3.5
80188,3.5
153506,3.5
92262,3.5
153214,3.5
34531,3.5
235288,3.5
104920,3.5
89143,3.5
194668,3.5
177853,3.5
128371,3.5
298311,3.5
152166,3.5
20273,3.5
236153,3.5
283890,3.5
66957,3.5
36223,3.5
292118,3.5
147186,3.5
159786,3.5
197856,3.5
293928,3.5
88745,3.5
44663,3.5
223698,3.5
143050,3.5
18211,3.5
245768,3.5
277654,3.5
239695,3.5
240374,3.5
168128,3.5
44116,3.5
165469,3.5
157661,3.5
147418,3.5
40150,3.5
162152,3.5
127972,3.5
20124,3.5
164483,3.5
111577,3.5
233448,3.5
11065,3.5
242037,3.5
79330,3.5
91061,3.5
133805,3.5
71485,3.5
194166,3.5
76571,3.5
68596,3.5
53730,3.5
186301,3.5
19079,3.5
79052,3.5
63145,3.5
149332,3.5
158653,3.5
269735,3.5
69075,3.5
92369,3.5
81915,3.5
264577,3.5
178965,3.5
15459,3.5
444,3.5
9951,3.5
137253,3.5
106404,3.5
122708,3.5
92391,3.5
234672,3.5
216047,3.5
52220,3.5
154707,3.5
254507,3.5
62874,3.5
83194,3.5
195309,3.5
119256,3.5
212816,3.5
245176,3.5
45861,3.5
74496,3.5
88014,3.5
22923,3.5
233523,3.5
180858,3.5
115849,3.5
66323,3.5
69145,3.5
214277,3.5
298652,3.5
188731,3.5
47190,3.5
178350,3.5
24002,3.5
50807,3.5
129047,3.5
108313,3.5
24805,3.5
91447,3.5
301353,3.5
84811,3.5
249232,3.5
238593,3.5
3409,3.5
289154,3.5
267630,3.5
49200,3.5
98416,3.5
92179,3.5
135932,3.5
70780,3.5
276134,3.5
101127,3.5
115381,3.5
263959,3.5
44362,3.5
203582,3.5
121486,3.5
132287,3.5
69044,3.5
290273,3.5
111898,3.5
234096,3.5
119539,3.5
87973,3.5
188410,3.5
270272,3.5
13966,3.5
86999,3.5
241218,3.5
210069,3.5
117111,3.5
293278,3.5
59082,3.5
91853,3.5
268136,3.5
140180,3.5
147307,3.5
16545,3.5
268359,3.5
272548,3.5
273840,3.5
68082,3.5
10498,3.5
285684,3.5
24557,3.5
197866,3.5
183755,3.5
302078,3.5
275623,3.5
184377,3.5
148254,3.5
151822,3.5
297540,3.5
52043,3.5
202836,3.5
146005,3.5
61508,3.5
42950,3.5
258993,3.5
179269,3.5
110810,3.5
253760,3.5
218602,3.5
148076,3.5
228294,3.5
181481,3.5
96894,3.5
99133,3.5
291547,3.5
162725,3.5
273769,3.5
245189,3.5
271977,3.5
64276,3.5
192139,3.5
206327,3.5
195810,3.5
118091,3.5
2188,3.5
264326,3.5
120624,3.5
263451,3.5
220788,3.5
232326,3.5
110036,3.5
97050,3.5
173389,3.5
138868,3.5
31603,3.5
243720,3.5
163249,3.5
277709,3.5
250937,3.5
54902,3.5
200854,3.5
198953,3.5
250268,3.5
58565,3.5
103910,3.5
283750,3.5
62172,3.5
115899,3.5
97626,3.5
26182,3.5
92465,3.5
131040,3.5
15532,3.5
256935,3.5
265920,3.5
222965,3.5
49815,3.5
271889,3.5
132593,3.5
203855,3.5
120087,3.5
214266,3.5
149732,3.5
119074,3.5
23773,3.5
55801,3.5
251191,3.5
216526,3.5
150678,3.5
165600,3.5
220381,3.5
168948,3.5
51759,3.5
51895,3.5
231995,3.5
15069,3.5
129255,3.5
32577,3.5
15588,3.5
13448,3.5
139857,3.5
214519,3.5
73532,3.5
212294,3.5
199624,3.5
267427,3.5
27859,3.5
84834,3.5
75118,3.5
32413,3.5
230403,3.5
239411,3.5
186539,3.5
232787,3.5
105200,3.5
187383,3.5
182779,3.5
131593,3.5
120447,3.5
144933,3.5
121303,3.5
105017,3.5
37166,3.5
280241,3.5
72044,3.5
139632,3.5
295456,3.5
86953,3.5
221337,3.5
12772,3.5
117326,3.5
200526,3.5
113542,3.5
179174,3.5
173321,3.5
160522,3.5
252730,3.5
27167,3.5
36810,3.5
211734,3.5
26743,3.5
47532,3.5
137983,3.5
84403,3.5
12707,3.5
5558,3.5
55072,3.5
231214,3.5
170231,3.5
207875,3.5
66432,3.5
35287,3.5
213383,3.5
177019,3.5
243979,3.5
141742,3.5
212297,3.5
150908,3.5
190848,3.5
98377,3.5
223752,3.5
133788,3.5
254832,3.5
70366,3.5
27097,3.5
274814,3.5
232713,3.5
26473,3.5
99167,3.5
122792,3.5
155638,3.5
251921,3.5
240414,3.5
229100,3.5
300515,3.5
249882,3.5
287576,3.5
174833,3.5
35444,3.5
160440,3.5
59580,3.5
102784,3.5
35141,3.5
250712,3.5
292010,3.5
105286,3.5
209378,3.5
16088,3.5
109114,3.5
56580,3.5
60235,3.5
226633,3.5
35828,3.5
165939,3.5
204561,3.5
173023,3.5
116095,3.5
82161,3.5
164797,3.5
144222,3.5
139440,3.5
226039,3.5
19254,3.5
63181,3.5
197467,3.5
294483,3.5
120039,3.5
169384,3.5
152577,3.5
189395,3.5
49171,3.5
285499,3.5
104862,3.5
252273,3.5
77681,3.5
65142,3.5
69805,3.5
253433,3.5
253947,3.5
174832,3.5
182184,3.5
245272,3.5
54534,3.5
24829,3.5
66782,3.5
188338,3.5
26390,3.5
44447,3.5
111613,3.5
139188,3.5
75819,3.5
250744,3.5
80472,3.5
264497,3.5
216682,3.5
301737,3.5
107987,3.5
72723,3.5
127193,3.5
154435,3.5
92975,3.5
290190,3.5
120023,3.5
23700,3.5
241788,3.5
65551,3.5
234004,3.5
185694,3.5
148185,3.5
91635,3.5
147960,3.5
43522,3.5
268406,3.5
24589,3.5
88398,3.5
78240,3.5
146887,3.5
80132,3.5
12207,3.5
109720,3.5
132567,3.5
259147,3.5
48424,3.5
57059,3.5
23139,3.5
203097,3.5
108459,3.5
235729,3.5
42409,3.5
72654,3.5
12229,3.5
148571,3.5
197058,3.5
198192,3.5
89591,3.5
127951,3.5
82643,3.5
292939,3.5
179363,3.5
37549,3.5
24427,3.5
301338,3.5
243914,3.5
168281,3.5
80244,3.5
286490,3.5
161974,3.5
4878,3.5
4930,3.5
123109,3.5
261367,3.5
110834,3.5
81425,3.5
1174,3.5
121246,3.5
132632,3.5
270670,3.5
28781,3.5
11606,3.5
80312,3.5
75903,3.5
275837,3.5
21538,3.5
219020,3.5
206430,3.5
172851,3.5
271478,3.5
178955,3.5
164828,3.5
589,3.5
54748,3.5
274085,3.5
176577,3.5
108899,3.5
5039,3.5
172774,3.5
208077,3.5
159372,3.5
105386,3.5
297509,3.5
25400,3.5
238182,3.5
69979,3.5
299931,3.5
243033,3.5
7410,3.5
104058,3.5
67944,3.5
197126,3.5
297967,3.5
174384,3.5
71097,3.5
10853,3.5
250673,3.5
137968,3.5
252419,3.5
28829,3.5
250273,3.5
196148,3.5
240362,3.5
99187,3.5
125733,3.5
243098,3.5
223574,3.5
198452,3.5
134175,3.5
52175,3.5
10424,3.5
259445,3.5
77916,3.5
136075,3.5
232525,3.5
101812,3.5
270416,3.5
58913,3.5
294623,3.5
203580,3.5
185453,3.5
20359,3.5
216335,3.5
112401,3.5
275711,3.5
90797,3.5
111529,3.5
96067,3.5
72435,3.5
100089,3.5
179864,3.5
257499,3.5
267378,3.5
120902,3.5
39614,3.5
187396,3.5
99173,3.5
234407,3.5
203565,3.5
124069,3.5
222007,3.5
276024,3.5
182607,3.5
73024,3.5
86047,3.5
113769,3.5
186477,3.5
127219,3.5
24053,3.5
290000,3.5
132252,3.5
73215,3.5
64826,3.5
28412,3.5
192700,3.5
246417,3.5
21790,3.5
53716,3.5
93697,3.5
210703,3.5
224417,3.5
83612,3.5
270884,3.5
230676,3.5
300301,3.5
132737,3.5
45801,3.5
109015,3.5
225656,3.5
163525,3.5
197585,3.5
91251,3.5
273713,3.5
154316,3.5
14641,3.5
196612,3.5
270398,3.5
11248,3.5
172528,3.5
7236,3.5
27081,3.5
192335,3.5
157883,3.5
2796,3.5
226278,3.5
122531,3.5
217497,3.5
210787,3.5
17291,3.5
207232,3.5
59006,3.5
228526,3.5
182263,3.5
130639,3.5
229650,3.5
296942,3.5
182891,3.5
1669,3.5
122780,3.5
102316,3.5
288805,3.5
83254,3.5
251718,3.5
209106,3.5
240571,3.5
25165,3.5
282217,3.5
139840,3.5
256212,3.5
90224,3.5
161178,3.5
205061,3.5
268116,3.5
172078,3.5
139403,3.5
74130,3.5
221234,3.5
268084,3.5
235101,3.5
249609,3.5
101851,3.5
31596,3.5
256920,3.5
27861,3.5
128213,3.5
39096,3.5
68742,3.5
293864,3.5
276461,3.5
271515,3.5
122503,3.5
93022,3.5
187981,3.5
71050,3.5
76164,3.5
292188,3.5
103812,3.5
87069,3.5
241075,3.5
122561,3.5
188992,3.5
76346,3.5
32677,3.5
222528,3.5
198453,3.5
50893,3.5
237571,3.5
37112,3.5
89372,3.5
23371,3.5
48502,3.5
143265,3.5
4709,3.5
165018,3.5
30437,3.5
255642,3.5
298914,3.5
246337,3.5
92733,3.5
45725,3.5
214965,3.5
255139,3.5
162680,3.5
95927,3.5
184401,3.5
109280,3.5
136925,3.5
159436,3.5
240554,3.5
40733,3.5
187853,3.5
130289,3.5
182420,3.5
284696,3.5
15147,3.5
246878,3.5
292578,3.5
296315,3.5
83504,3.5
201267,3.5
101947,3.5
227095,3.5
162561,3.5
105198,3.5
298224,3.5
164627,3.5
226708,3.5
128041,3.5
66866,3.5
300480,3.5
39348,3.5
270135,3.5
68320,3.5
148637,3.5
131119,3.5
176502,3.5
184395,3.5
213732,3.5
70732,3.5
67769,3.5
262023,3.5
175011,3.5
9894,3.5
285747,3.5
108070,3.5
162633,3.5
45467,3.5
145723,3.5
75695,3.5
45647,3.5
133561,3.5
131191,3.5
199405,3.5
256856,3.5
298596,3.5
118892,3.5
141146,3.5
15336,3.5
277108,3.5
124442,3.5
124766,3.5
235412,3.5
176159,3.5
281071,3.5
289485,3.5
283617,3.5
94953,3.5
245112,3.5
65747,3.5
245551,3.5
1036,3.5
297812,3.5
276411,3.5
315,3.5
224206,3.5
110188,3.5
123047,3.5
189673,3.5
148431,3.5
244972,3.5
295217,3.5
236132,3.5
200356,3.5
277107,3.5
49803,3.5
290932,3.5
76129,3.5
99835,3.5
14263,3.5
56517,3.5
166736,3.5
123828,3.5
209899,3.5
250938,3.5
188709,3.5
142258,3.5
198109,3.5
211760,3.5
222705,3.5
192576,3.5
157385,3.5
155189,3.5
279341,3.5
57053,3.5
26690,3.5
27637,3.5
295099,3.5
191683,3.5
63104,3.5
191395,3.5
120361,3.5
245289,3.5
13202,3.5
299857,3.5
135267,3.5
102473,3.5
291937,3.5
229382,3.5
215507,3.5
190586,3.5
35298,3.5
161499,3.5
61857,3.5
274149,3.5
126405,3.5
119328,3.5
41507,3.5
10163,3.5
152883,3.5
48244,3.5
210053,3.5
51097,3.5
134787,3.5
172771,3.5
91095,3.5
241230,3.5
248917,3.5
138583,3.5
49559,3.5
265842,3.5
226150,3.5
2293,3.5
29821,3.5
100774,3.5
14754,3.5
287714,3.5
80852,3.5
259255,3.5
210984,3.5
298494,3.5
100272,3.5
164859,3.5
299149,3.5
96357,3.5
263107,3.5
34604,3.5
105762,3.5
230732,3.5
194215,3.5
137608,3.5
158028,3.5
131791,3.5
295029,3.5
102507,3.5
24708,3.5
204482,3.5
200924,3.5
217058,3.5
136863,3.5
92668,3.5
99389,3.5
92958,3.5
266385,3.5
167573,3.5
22683,3.5
256482,3.5
183251,3.5
268202,3.5
77745,3.5
279373,3.5
94080,3.5
298464,3.5
297202,3.5
143739,3.5
94044,3.5
299392,3.5
11254,3.5
50473,3.5
12626,3.5
114969,3.5
62196,3.5
279676,3.5
217912,3.5
254116,3.5
231484,3.5
2640,3.5
192962,3.5
122394,3.5
255841,3.5
253108,3.5
129733,3.5
225504,3.5
256782,3.5
66694,3.5
136454,3.5
206756,3.5
300021,3.5
68792,3.5
129741,3.5
288183,3.5
122988,3.5
10082,3.5
58515,3.5
52047,3.5
220630,3.5
102181,3.5
142126,3.5
125452,3.5
298585,3.5
58262,3.5
216940,3.5
228301,3.5
69067,3.5
4768,3.5
87695,3.5
236308,3.5
263464,3.5
203788,3.5
11304,3.5
183053,3.5
59964,3.5
80782,3.5
149142,3.5
32650,3.5
179137,3.5
89639,3.5
271913,3.5
21981,3.5
28533,3.5
77533,3.5
159903,3.5
86238,3.5
242520,3.5
5968,3.5
145239,3.5
223108,3.5
264910,3.5
82471,3.5
257872,3.5
256915,3.5
286262,3.5
278136,3.5
204596,3.5
302195,3.5
127669,3.5
90743,3.5
245640,3.5
95279,3.5
226057,3.5
148263,3.5
148756,3.5
53655,3.5
127304,3.5
108841,3.5
221616,3.5
140807,3.5
81539,3.5
271760,3.5
65081,3.5
128717,3.5
115907,3.5
45206,3.5
19706,3.5
76547,3.5
239856,3.5
264940,3.5
37598,3.5
172048,3.5
280663,3.5
4808,3.5
204714,3.5
219810,3.5
265912,3.5
261943,3.5
5011,3.5
127636,3.5
98719,3.5
87427,3.5
38353,3.5
201824,3.5
35228,3.5
245333,3.5
110799,3.5
155000,3.5
72842,3.5
214299,3.5
108561,3.5
284549,3.5
114897,3.5
223402,3.5
204538,3.5
109557,3.5
15830,3.5
123257,3.5
168240,3.5
282457,3.5
15978,3.5
249400,3.5
278688,3.5
201465,3.5
173981,3.5
185378,3.5
36201,3.5
145373,3.5
160148,3.5
100017,3.5
128931,3.5
189768,3.5
204885,3.5
174951,3.5
214864,3.5
205677,3.5
4095,3.5
297563,3.5
8989,3.5
229450,3.5
184205,3.5
157303,3.5
235493,3.5
248864,3.5
209536,3.5
253747,3.5
133623,3.5
128889,3.5
13043,3.5
187284,3.5
25912,3.5
125790,3.5
53501,3.5
179035,3.5
160468,3.5
21901,3.5
301309,3.5
37753,3.5
103427,3.5
22183,3.5
10260,3.5
253721,3.5
153668,3.5
